"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050878","regulation of body fluid levels","109/2867","389/18860",0.280205655526992,1.84327822226686,7.115553517127,4.65160067934435e-11,1.34652764427306e-08,9.47807356467908e-09,"CFTR/TFPI/SLC4A1/CD9/NR1H3/F7/FAP/EDN1/OPRK1/GP6/TYRO3/XBP1/ITPK1/ANGPT4/MYL9/CORO2B/COMP/TFPI2/CAV1/SERPINE1/AGR2/NEURL1/SLC6A4/HGFAC/VWF/SCNN1A/VDR/SLC29A1/NPR3/PRLR/FN1/PROC/ANGPTL1/PLA2G4A/F3/VAMP8/SOCS2/PLAU/F13A1/F10/PRRG2/STAT5A/WNK4/AVPR2/TSPAN8/CDO1/PRRG3/ANGPTL6/PRRG1/F12/EMILIN2/INPP5K/VAV3/APLNR/PDGFRA/CD36/PRRG4/EDNRB/IL6/DGKB/STXBP1/ANGPTL2/TLR4/TLN1/MMRN1/ADAMTS18/SLC6A3/CELSR2/ADM/SERPING1/ADRA2A/SLC7A11/FLI1/ANGPT1/TSPAN18/HK2/TREML1/ADORA1/F2RL2/KLKB1/SVEP1/MYO5B/ANGPTL4/COL3A1/P2RY12/UMOD/NPR1/ANGPTL7/CYP4F11/SAA1/STAT5B/C1QTNF1/SELP/P2RY2/ANO6/ERBB4/OXTR/F2R/ADRA2C/PROS1/F8/RASA3/CYP4F12/PPARA/PEAR1/MFSD2B/NME1/AQP1/HBB",109
"BP","GO:0048732","gland development","122/2867","454/18860",0.268722466960352,1.76773830724529,7.0108332304362,6.52882121167688e-11,1.80403200662654e-08,1.26984010648165e-08,"PLXND1/FKBP4/IGF1/CPS1/CDH1/TNC/FOXC1/ATP2C2/PITX1/TGFBR3/POLB/LIMS2/RAP1GAP/FGFR1/HOXA9/EDN1/PGR/WNT11/AURKA/ESR1/NRP1/SOX10/XBP1/SIX4/ESRP2/SLC7A5/SFRP1/LSR/HPN/CAV1/MET/HOXA3/HOXA5/EZH2/GATA3/NEURL1/WNT3/NHERF1/MDK/VDR/SLC29A1/PRLR/NR3C1/WNT5A/NR5A2/PROX1/MYB/TCF21/PKD2/TGFB3/CRHR1/MSX2/TNFSF11/SOCS2/PCK1/SOX9/BMP2/THRA/STAT5A/BCL11B/HOXD3/ALDH1A2/E2F8/FOXA1/CDO1/CDKN1C/ASS1/SERPINF1/PDGFRA/HNF1A/IL6/SULF1/FGF2/LEF1/BRCA2/FGF7/SLC6A3/EPHA2/IGSF3/EGFR/NFIB/NOTCH1/HMGA2/DNAAF1/EDA/HOXB13/HK2/FOXH1/INHBB/MSX1/CLDN1/TGFBR2/CA3/HSPA12A/E2F7/MESP1/IGF2/PCSK9/FASN/SOSTDC1/CCL11/ID4/INSM1/STAT5B/JUN/ERBB4/OXTR/CAV3/CSMD1/IQGAP3/CSF1/WT1/PTCH1/IRS2/PPARA/WNT7B/SULF2/NOTCH4/SERPINB5/NME1/CEBPA/HOXA10",122
"BP","GO:0045216","cell-cell junction organization","73/2867","226/18860",0.323008849557522,2.12485068107948,7.20284812702367,7.69890263775446e-11,2.03485344064823e-08,1.43231300789345e-08,"ABCC8/CD9/CLDN11/CDH1/CDH19/LIMS2/FERMT2/CAMSAP3/CDH7/PKP1/GRHL2/WNT11/TBX5/DSP/CDH20/TJP3/LSR/CAV1/VDR/ECT2/TGFB3/PARD6B/EFNB2/ACE2/RAMP2/PATJ/ROCK2/DSG3/DSG1/APLNR/TLN1/ACVRL1/MYLK3/MARVELD3/KIFC3/CDH11/CDH13/EPHA2/ILDR1/ANK2/CDH18/NLGN4X/ESAM/MARVELD2/BMP6/CXADR/FZD5/CLDN1/INAVA/CLDN19/MICALL2/SVEP1/CLDN3/GJB2/CDH2/TLN2/CNTNAP2/UGT8/IRX3/CDH4/CDH5/GPBAR1/BHLHA15/F2R/CLDN7/KIRREL1/CLDN5/PKP3/GJA4/CLDN4/OCLN/MYO1C/CLDN9",73
"BP","GO:0031589","cell-substrate adhesion","104/2867","369/18860",0.281842818428184,1.85404797891718,7.01493192989156,8.95764832024227e-11,2.26889767244803e-08,1.59705440446425e-08,"CX3CL1/TNFRSF12A/MYOC/GPM6B/COL17A1/LIMS2/FERMT2/CAMSAP3/EPDR1/CEACAM6/FAT2/ITGA6/CCDC80/TYRO3/SORBS1/NRP1/FERMT1/OLFM4/CORO2B/SFRP1/SERPINE1/AGR2/ECM2/KANK1/COL1A1/MDK/VWF/NEDD9/POPDC1/BCL6/ITGB6/FN1/NID1/KIF14/ITGB1BP1/TEK/TNN/HOXA7/PLAU/LYPD3/CCR7/RRAS/KDR/HOXD3/ATP1B2/POSTN/LYVE1/ROCK2/CD36/ITGA7/LAMC1/THSD1/TLN1/CCL21/SMAD6/LEF1/ACVRL1/FBLN5/ITGAX/CDH11/CDH13/SKAP1/ITGA9/EPHA1/NOTCH1/CCL28/UTRN/DAB2/ANGPT1/RADIL/EDA/DMTN/PLPP3/FBLN2/ADAMTS9/EGFLAM/RELL2/DLC1/MICALL2/FREM1/SVEP1/VWA2/HACD1/GREM1/TTYH1/FAM107A/TNXB/COL3A1/NPNT/NDNF/PEAK1/CD34/FZD4/TACSTD2/EFNA5/CSF1/NPY2R/APOD/PARVA/EGFL6/L1CAM/VIT/ITGA1/STON1",104
"BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","85/2867","281/18860",0.302491103202847,1.98987869075887,7.0783523264427,1.01131266842534e-10,2.45910788454305e-08,1.73094147248379e-08,"PRKAR2B/MARCO/ADRB1/PTGER3/ATP2B4/LPAR2/CALCRL/GLP2R/ADGRF5/EDN1/ADCYAP1R1/RAPGEF3/OPRK1/RGS1/PALM/CXCL12/NHERF1/ADGRD1/POMC/OPRD1/CNR1/GPR68/CRHR1/ADRA1A/CXCR4/PTGFR/RAMP3/GRM4/TCP11/GPR18/AVPR2/GNAI1/ADM2/GNAZ/MCHR1/ADCY4/AKAP12/RAMP2/RAMP1/GPR12/APLNR/LHCGR/CXCL9/GNAL/PTH2R/ADM/ADGRL3/ADRA2A/PDE3B/ADGRG4/CACNA1D/PTH1R/OXER1/ADORA1/GRIK3/GPR146/GPER1/ABCA1/CXCL10/CXCL11/ADRB2/P2RY12/ADRA1B/MRAP/S1PR1/PTGER4/PDE3A/ADGRG2/GPR171/HTR1D/GRM8/AKAP5/GPBAR1/PTGDR2/DRD1/NPY2R/FFAR4/GNG2/PDE2A/CXCR3/ADRB3/CNR2/PLN/GRK5/APELA",85
"BP","GO:0001822","kidney development","94/2867","323/18860",0.291021671826625,1.91442927472974,7.0184282672729,1.10072799488439e-10,2.57358672342392e-08,1.81152198348382e-08,"CYP26B1/PLXND1/SOX8/CRLF1/FOXC1/FGFR1/EDN1/LRP2/WNT11/CYP26A1/PCSK5/NRP1/UPK3A/SIX4/MMP9/EYA1/SFRP1/EZH2/GATA3/ACTA2/ZBTB16/TNS2/SIM1/PTK7/FGF1/WNT5A/NID1/PROX1/CENPF/TCF21/PKD2/EPCAM/HELLS/TEK/EGR1/KCNJ8/CAT/HOXC11/SOX4/EFNB2/SOX9/BMP2/WNK4/ALDH1A2/FOXJ1/CDKN1C/ASS1/SERPINF1/LRP4/PDGFRA/EDNRB/TFAP2A/SULF1/SMAD6/PLCE1/FGF2/ENPEP/OSR1/AGTR1/GPC3/NOTCH1/KIRREL3/BMP6/ANGPT1/ADAMTS1/KIF26B/KLF15/SPRY1/DACT2/BMPER/SOX17/OSR2/RET/GREM1/NPNT/PCSK9/UMOD/IRX1/CD34/SOX11/IRX3/ERBB4/ADIPOQ/TACSTD2/WT1/PTCH1/WNT7B/MME/SULF2/KANK2/POU3F3/LGR4/AQP1/HOXB7",94
"BP","GO:0001659","temperature homeostasis","63/2867","186/18860",0.338709677419355,2.22813551312488,7.12676260794159,1.68398097520261e-10,3.7914519808358e-08,2.66876517122753e-08,"NR1H3/ADRB1/PTGER3/PTGS2/IGF2BP2/SCD/ZNF423/NOVA2/CAV1/PPARGC1A/QKI/LAMA4/NPR3/PRLR/ACADL/EPAS1/LEPR/MFAP2/ELOVL3/TNFSF11/EGR1/CXCR4/G0S2/OVOL2/ID1/THRA/NR1D1/EDN2/PEMT/LPIN1/CD36/EDNRB/TLR4/HADH/NOVA1/SFXN5/PTH2R/LCN2/NOTCH1/IL18/FOXO1/ACSL1/ADAMTS5/PLCL2/ALPL/ADORA1/ABHD6/FABP5/ALDH1A1/ADRB2/FABP4/KSR2/LEP/CIDEA/HOXC10/OXTR/ADIPOQ/ABAT/DRD1/FFAR4/ADRB3/LGR4/EBF2",63
"BP","GO:0048469","cell maturation","71/2867","221/18860",0.321266968325792,2.11339205532767,7.04922152739575,1.83161502325583e-10,3.97656704513292e-08,2.79906581561464e-08,"CFTR/SOX8/CX3CL1/MYOC/ROPN1/EPHA8/RPS6KA2/TRIP13/SCARF1/FGFR1/EDN1/PGR/P2RX5/AURKA/PLA2G3/SOX10/XBP1/PABPC1L/HOXA5/LHX6/GATA3/CCR6/PCSK4/EPAS1/KIF14/B4GALT6/KCNIP2/PAEP/TCP11/RUNX2/KLF2/KDR/FOXA1/FOXJ1/CDKN1C/ANGPTL8/PPARG/CCNB1/ADGRB3/EDNRB/CCL21/BRCA2/DIAPH3/ROPN1L/LGI4/CABYR/CATSPERT/KCNB1/HOXB13/NPR2/PTH1R/TAL1/FLVCR1/TDRD5/FZD5/TMEM79/DEFB1/RET/EPB42/BNC1/CLEC7A/PDE3A/RND1/CNTNAP2/IRX5/TDRD6/KCNE1/BHLHA15/GLDN/SOX18/CEBPA",71
"BP","GO:0060562","epithelial tube morphogenesis","97/2867","344/18860",0.281976744186047,1.85492898337943,6.77553953795551,3.73117585165579e-10,7.82131655248811e-08,5.5053465832961e-08,"PLXND1/SOX8/IGF1/TNC/TIE1/CELSR1/EDN1/LRP2/PGR/GRHL2/WNT11/ESR1/NRP1/SIX4/SALL4/NDRG4/ESRP2/EYA1/SFRP1/RASIP1/MET/HOXA5/ENG/GATA3/FOLR1/MDK/VDR/BMP5/PTK7/FGF1/NR3C1/WNT5A/PROX1/TCF21/PKD2/MSX2/TWIST1/STIL/EFNB2/SOX9/BMP2/OVOL2/WNK4/KDR/DLL4/FOXA1/MICAL2/APLNR/SPRY2/FGF2/LEF1/ACVRL1/ITGAX/EPHA2/OSR1/SFRP2/GPC3/LCN2/NOTCH1/ADM/ST14/HMGA2/DNAAF1/GRHL3/FOXH1/KIF26B/TGFBR2/SPRY1/TBX20/SOX17/DLC1/CTHRC1/RET/SPINT1/MESP1/GREM1/SPINT2/NPNT/CXCL10/ZEB2/IRX1/SOSTDC1/CCL11/MMRN2/IRX3/RGMA/CAV3/CSMD1/TACSTD2/CSF1/WT1/PTCH1/COL4A1/SOX18/NOTCH4/LGR4/HOXB7",97
"BP","GO:0042391","regulation of membrane potential","123/2867","474/18860",0.259493670886076,1.70702847328615,6.60071003681009,6.00225346446759e-10,1.21625662701662e-07,8.56110888879325e-08,"CFTR/ABCB5/ABCC8/SCN4A/MAPK8IP2/DCN/ATP1A2/FHL1/MYOC/ADRB1/SLC4A8/PRKCZ/ABCC9/EDN1/SLC4A4/P2RX5/TBX5/TREM2/DSP/KCNK6/HCN2/P2RX6/RIMS4/SNTA1/CBLN1/SLC17A7/ATP1A3/CAV1/MET/SLC6A4/POPDC1/SLC29A1/TBX18/FGF12/TACR1/OPRD1/RGS4/CASQ2/KCNIP2/ADRA1A/KCNJ8/NDP/IFI6/KDR/ATP1B2/KCNA5/CD36/SCN2A/BIN1/NTRK3/PMAIP1/ATP1B1/SNCA/ANK2/NLGN4X/CHRNA6/NTRK2/KCNA6/ANK3/KCNE4/KCNK13/SCN3A/SLC25A27/PID1/CACNA2D1/CXADR/GRIA1/CACNA1D/KCNB1/PINK1/NPR2/SLC1A7/KCNF1/KCNJ3/ADORA1/ALB/GRIK3/CLDN19/GPER1/GABRB3/SCN11A/ADRB2/KCNK9/SCN9A/NLGN1/KCNS3/KCNG3/KCNK3/NPPA/BOK/GRIN1/SCN4B/KCNA2/NRXN1/KCNE1/KCNA4/CAV3/KCNB2/GRID1/RGS7/PYCR1/ABAT/DRD1/NPY2R/PRKN/KCNQ5/RGS7BP/KCNJ11/GABRD/FZD9/CNR2/INSYN2A/RELN/HSH2D/SCN8A/PLN/DMD/MLLT11/ASIC3/CHCHD10/SHANK3/FXYD1/GRIN2B",123
"BP","GO:0048562","embryonic organ morphogenesis","88/2867","308/18860",0.285714285714286,1.87951567093527,6.58918620501319,1.18809500055987e-09,2.29516272711375e-07,1.61554211404531e-07,"USH1C/ALX4/COL11A1/MYO3B/FGFR1/HOXA9/EDN1/GRHL2/WNT11/TBX15/SIX4/NDRG4/EYA1/HPN/HOXA2/HOXA3/HOXA5/ENG/GATA3/CDH23/NHERF1/NKX3-2/FOLR1/SOBP/MDFI/PTK7/TBX18/WNT5A/HYAL1/EFEMP1/OTX1/DLX2/MFAP2/PROX1/TCF21/PKD2/SATB2/HOXB8/PLS1/HOXA7/TWIST1/HOXC11/STIL/RUNX2/SOX9/OVOL2/HOXD3/MICAL2/GSC/APLNR/PDGFRA/SPRY2/TFAP2A/RBP4/FBN2/LRIG3/EPHA2/OSR1/NOTCH1/DNAAF1/GRHL3/FOXH1/FLVCR1/MSX1/FZD5/TGFBR2/TBX20/SOX17/OSR2/CTHRC1/MESP1/RBPMS2/FOXI1/HOXD4/TPRN/IRX5/SOX11/NECTIN3/FZD2/SLITRK6/PAX5/MYO6/HOXA4/MFAP5/LHFPL5/SOX18/SLC44A4/HOXB7",88
"BP","GO:0043410","positive regulation of MAPK cascade","122/2867","474/18860",0.257383966244726,1.69315019301553,6.47114452801216,1.20817909635861e-09,2.29516272711375e-07,1.61554211404531e-07,"CX3CL1/MAPK8IP2/TENM1/IGF1/MARCO/MYOC/FLT4/ADRB1/LPAR2/ERBB3/PRKCZ/FGFR3/EPHA8/FERMT2/SEMA3A/TRAF4/FGFR1/EDN1/OPRK1/TREM2/NRP1/MID1/FLT1/NDRG4/PYCARD/CAV2/EZH2/ACTA2/CD81/FGF6/IL26/SASH1/GHR/PDE8B/FGF1/WNT5A/AVPI1/TEK/TNFSF11/ADRA1A/HCRTR1/INHBA/RAMP3/GRM4/BMP2/CCR7/KDR/GDF15/AKAP12/KL/ROCK2/PDGFRA/KLB/CD36/SPRY2/IL6/TLR4/CCL21/FGF2/CD27/PELI2/FGF7/NTRK3/GAREM1/ERBB2/ACKR3/TPBG/EGFR/NTRK2/NOTCH1/ADRA2A/ADAM8/ANGPT1/KIT/FCRL3/FGFR4/DDR2/INAVA/ADORA1/NEK10/MST1R/NPY5R/BMPER/RELL2/GPER1/RET/JCAD/IGF2/IGFBP6/NPNT/ADRB2/ADRA1B/CDH2/CAVIN3/KSR2/CLEC7A/RASGRP1/VEGFB/CSPG4/C1QTNF1/LEP/JUN/ERBB4/NRXN1/GPBAR1/MTURN/F2R/IQGAP3/ADRA2C/DRD1/FFAR4/WNT7B/PLA2G2A/ADRB3/ALKAL2/ITPRIPL1/MIR126/MIR23A/ITGA1/MIF/ARHGAP8/APELA",122
"BP","GO:0003012","muscle system process","124/2867","485/18860",0.255670103092783,1.68187587873383,6.44125853805616,1.37583852457579e-09,2.4050694921305e-07,1.69290438792919e-07,"ABCC8/SCN4A/IGF1/ATP1A2/TNFRSF1B/MYOC/PTGER3/CAMK2B/ATP2B4/MYLK/ABCC9/IRAG1/ACACB/EDN1/CACNA1S/DSP/P2RX6/MYL9/SNTA1/JPH1/TNNT1/COMP/CAV1/EZH2/ACTA2/SGCA/CACNG1/MYH1/CRYAB/ADGRD1/NPR3/FGF12/TACR1/RGS4/CASQ2/KCNIP2/MYOT/ADRA1A/KCNJ8/SSPN/EDN2/GNAI1/TNNI3/KCNA5/CNN1/ACE2/HRC/TNNT3/CKMT2/PPARG/MYH11/ROCK2/SPX/APLNR/EDNRB/SCN2A/BIN1/KLF4/TMOD1/SULF1/MYOCD/ATP1B1/STAC/ANK2/MLIP/GSN/NOTCH1/ADRA2A/FOXO1/KCNE4/UTRN/SCN3A/CACNA2D1/CLIC2/CACNA1D/KIT/PDE9A/MYL3/CCDC78/KCNJ3/LMOD1/ADORA1/KLF15/PI16/TBX20/PGAM2/GPER1/CA3/SCN11A/NPNT/ADRB2/SCN9A/ADRA1B/NMUR1/ORMDL3/VEGFB/LEP/DES/NPPA/SCN4B/TRIM72/HTR1D/KCNE1/OXTR/F2R/SYNM/CAV3/KCNB2/ABAT/ADRA2C/DRD1/NPY2R/PPARA/MYMK/SULF2/SCN8A/ANXA6/MB/ASPH/PLN/RYR3/DMD/MIR23A/FXYD1",124
"BP","GO:0003002","regionalization","115/2867","440/18860",0.261363636363636,1.71932967625329,6.46424355488825,1.3836368396288e-09,2.4050694921305e-07,1.69290438792919e-07,"CYP26B1/MEOX1/TLL1/DNAH5/ALX4/FOXC1/DMRT3/HES2/FGFR1/HOXA9/EDN1/LRP2/WNT11/AURKA/TLL2/PCSK5/NRP1/NDRG4/SFRP1/HOXA2/HOXA3/HOXA5/HOXA6/MEOX2/ENG/WNT3/NKX3-2/ZBTB16/FOLR1/MDFI/TBX18/FGF1/WNT5A/OTX1/DLX2/PKD2/HOXB8/MSX2/HOXA7/DNAI1/HOXC11/STIL/BMP2/OVOL2/TCF15/HOXD3/DLL4/ALDH1A2/FOXA1/FOXJ1/MICAL2/GSC/BHLHE40/LRP4/APLNR/EMX1/CFC1/CFC1B/LMX1B/SMAD6/FGF2/BMPR1B/LEF1/ACVRL1/PCSK6/CELSR2/LEFTY2/OSR1/SFRP2/DAAM2/GPC3/NOTCH1/ENKUR/DNAAF1/ETS2/PKD1L1/PIERCE1/FOXH1/TDRD5/MSX1/FZD5/EOMES/TGFBR2/SPRY1/TBX20/HEY1/SOX17/DPCD/MESP1/GREM1/DNAAF3/ZEB2/HOXD4/EMX2/IRX1/SOSTDC1/CFAP53/DMRT2/CIMAP3/CIROZ/IRX3/TDRD6/HOXC10/WT1/PTCH1/CYP26C1/WNT7B/RELN/XRCC2/HOXA4/ODAD3/SOX18/CFAP45/HOXA10/HOXB7",115
"BP","GO:0001503","ossification","118/2867","455/18860",0.259340659340659,1.70602191669509,6.45452338187818,1.39359501660326e-09,2.4050694921305e-07,1.69290438792919e-07,"SOX8/IGF1/MYOC/VCAN/TNC/GPM6B/FOXC1/ROGDI/FGFR3/FSTL3/FERMT2/WNT11/BAMBI/CHRDL1/SFRP1/CCN4/COMP/HOXA2/ASPN/WNT3/COL1A1/ZBTB16/MDK/CYP27B1/VDR/BMP5/GPLD1/WNT5A/TACR1/SPP1/SATB2/MSX2/TNFSF11/SMAD9/CAT/TWIST1/TNFAIP6/RUNX2/SOX9/BMP2/GDF5/ID1/THRA/PTPRB/LRP3/KREMEN2/PPARG/KL/RRAS2/LRP4/IL6/CCN3/TFAP2A/MMP13/SMAD6/FGF2/BMPR1B/LEF1/FBN2/CDH11/EPHA2/TUFT1/OSR1/SFRP2/SCUBE3/EGFR/GPC3/NOTCH1/VEGFC/CRIM1/IGSF10/BMP3/BMP6/CREB3L1/RUNX1/NPR2/CBS/LOC102724560/PTH1R/DHRS3/ALPL/DDR2/PKDCC/CLEC3B/COL1A2/OSR2/CTHRC1/CLEC3A/GREM1/IGF2/NPNT/ADRB2/FASN/S1PR1/ID4/PHOSPHO1/LEP/SOX11/ANO6/TMEM64/PENK/BMP8A/RFLNB/CSF1/NOTUM/TMT1A/PTCH1/FFAR4/ISG15/WNT7B/FZD9/SMOC1/RORB/LGR4/CEBPD/TWIST2/CEBPA/CLEC5A",118
"BP","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","68/2867","217/18860",0.313364055299539,2.06140428425159,6.65826400919086,1.44238951495478e-09,2.4050694921305e-07,1.69290438792919e-07,"CX3CL1/FYN/DCN/IGF1/MYOC/ERBB3/FGFR3/EPHA8/FERMT2/FGFR1/TYRO3/TREM2/XBP1/FLT1/ENG/GATA3/UNC5B/IL26/WNT5A/FN1/ITGB1BP1/TEK/TNFSF11/CAT/RAMP3/NDP/CCR7/KDR/GDF15/VAV3/PDGFRA/SPRY2/IL33/CCL21/FGF2/NTRK3/TPBG/EGFR/NTRK2/ADRA2A/IL18/AKR1C2/ADAM8/ANGPT1/KIT/PINK1/DDR2/MST1R/GPER1/RET/TMEM100/IGF2/P2RY12/VEGFB/C1QTNF1/SELP/LEP/ERBB4/NRXN1/F2R/ADRA2C/EFNA5/PROS1/FAM110C/IRS2/RELN/AKR1C3/MIR126",68
"BP","GO:0042063","gliogenesis","98/2867","357/18860",0.274509803921569,1.80580917403585,6.5080884876547,1.46385213371983e-09,2.4050694921305e-07,1.69290438792919e-07,"SOX8/ABCC8/CX3CL1/CD9/FYN/IGF1/VIM/TNFRSF1B/MYOC/VCAN/GPM6B/ERBB3/LRP2/GSTP1/PHGDH/TREM2/SOX10/SUN2/E2F1/SLC7A5/METRN/NDRG1/PTPRZ1/EZH2/MDK/SOX6/QKI/NR3C1/DLX2/LEPR/B4GALT6/MYB/CLU/CXCR4/CDKN2C/LRP1/PLP1/NDP/SOX4/SOX9/BMP2/NR1D1/RRAS/PTPRB/ATP1B2/GFAP/MATN2/WASF3/RRAS2/DTX1/EMX1/IL6/BIN1/TLR4/IL33/FGF2/LEF1/NTRK3/ARSG/ERBB2/CERS2/TNFRSF21/DAAM2/TTBK1/NFIB/NTRK2/NOTCH1/HMGA2/VEGFC/LGI4/APCDD1/S100B/TAL1/PLPP3/EOMES/KLF15/SPINT1/COL3A1/P2RY12/ZEB2/CDK1/PFKFB3/CDH2/TPPP/ID4/CERS6/CSPG4/BOK/CDK5R1/SOX11/PENK/NDN/ASCL2/CSF1/DRD1/DNER/RELN/LAMA2",98
"BP","GO:0042330","taxis","122/2867","476/18860",0.256302521008403,1.68603611657429,6.41857556805379,1.59095480359183e-09,2.54510901343019e-07,1.79147680792265e-07,"MYCBP2/CX3CL1/SEMA3G/DPEP1/ADGRA2/DAPK2/F7/SEMA3A/PLD1/FGFR1/EDN1/CXCL2/GSTP1/TREM2/NRP1/FLT1/CCL17/NOVA2/MET/CCL24/SERPINE1/RARRES2/ENG/CXCL12/WNT3/CCL8/MDK/IL23A/NEDD9/CCR6/THBS4/FGF1/WNT5A/ARTN/F3/DUSP1/TNFSF11/CXCR4/OPN4/PLAU/NR4A1/TNFAIP6/GPR18/EFNB2/CCR7/EDN2/KDR/ACKR4/LBP/VAV3/C5AR2/PDGFRA/ANXA1/EDNRB/IL6/ENPP2/CCN3/CCL21/TUBB2B/FGF2/CXCL9/LEF1/FGF7/NTRK3/CDH13/EPHA2/ACKR3/ITGA9/AGTR1/TPBG/NOTCH1/VEGFC/ADAM8/CCL28/SEMA3D/ROBO3/ANGPT1/CXADR/CXCL13/KIT/CXCR5/CCR5/CXCL3/PPBP/CXCL1/DEFB1/VEGFD/GREM1/CXCL10/CXCL11/P2RY12/S1PR1/PLEKHG5/SCG2/CCL11/CXCR6/SAA1/VEGFB/ANO6/CCR8/CXCR2/CCL13/PTGDR2/CCR4/SLIT3/EFNA5/CSF1/COLEC10/SEMA4B/FLRT2/CXCR3/WNT7B/CNR2/S100A14/S100A4/PARVA/SUCNR1/L1CAM/ITGA1/PLXNA4/MIF/ECSCR",122
"BP","GO:0050886","endocrine process","41/2867","105/18860",0.39047619047619,2.56867141694487,6.82458593340443,2.29788675326549e-09,3.53870102917542e-07,2.49085630143429e-07,"RPS6KA2/FGFR1/EDN1/C1QTNF3/OPRK1/CMA1/PCSK5/GATA3/POMC/TACR1/SPP1/ECRG4/CRHR1/CRY2/INHBA/WNK4/AVPR2/EDN2/ACE2/PPARG/EDNRB/ENPEP/AGTR1/CORIN/CRHBP/DAB2/BMP6/INHBB/AVPR1A/ANPEP/KCNK9/KISS1/C1QTNF1/LEP/FZD4/OXTR/F2R/HCAR2/MME/SUCNR1/AQP1",41
"BP","GO:0019722","calcium-mediated signaling","73/2867","242/18860",0.301652892561983,1.98436468563621,6.52537392177294,2.37907966318538e-09,3.53870102917542e-07,2.49085630143429e-07,"PDK2/CD22/IGF1/ATP1A2/MCOLN3/ATP2B4/ERBB3/EDN1/P2RX5/LAT2/TREM2/JPH1/NCALD/CCR6/POMC/NR5A2/CASQ2/PKD2/TNFSF11/KCNJ8/ADGRB2/CXCR4/RAMP3/CCR7/EDN2/ACKR4/TNNI3/HRC/RGN/PDGFRA/EDNRB/PLCE1/CDH13/ATP1B1/ACKR3/AGTR1/ANK2/MCOLN2/GRIA1/CLIC2/CXCR5/CCR5/TREML1/TRAT1/GRIK3/DEFB1/AVPR1A/TMEM100/P2RY12/KSR2/NMUR1/PRNP/CXCR6/CLEC7A/RCAN2/TBC1D10C/MCTP1/GRIN1/AKAP5/CCR8/BHLHA15/CXCR2/PTGDR2/CCR4/CXCR3/KCNJ11/ASPH/PLN/RYR3/DMD/FCGR3A/JPT2/GRIN2B",73
"BP","GO:0006935","chemotaxis","121/2867","474/18860",0.255274261603376,1.67927191274491,6.34157901921424,2.40497377632507e-09,3.53870102917542e-07,2.49085630143429e-07,"MYCBP2/CX3CL1/SEMA3G/DPEP1/ADGRA2/DAPK2/F7/SEMA3A/PLD1/FGFR1/EDN1/CXCL2/GSTP1/TREM2/NRP1/FLT1/CCL17/NOVA2/MET/CCL24/SERPINE1/RARRES2/ENG/CXCL12/WNT3/CCL8/MDK/IL23A/NEDD9/CCR6/THBS4/FGF1/WNT5A/ARTN/F3/DUSP1/TNFSF11/CXCR4/PLAU/NR4A1/TNFAIP6/GPR18/EFNB2/CCR7/EDN2/KDR/ACKR4/LBP/VAV3/C5AR2/PDGFRA/ANXA1/EDNRB/IL6/ENPP2/CCN3/CCL21/TUBB2B/FGF2/CXCL9/LEF1/FGF7/NTRK3/CDH13/EPHA2/ACKR3/ITGA9/AGTR1/TPBG/NOTCH1/VEGFC/ADAM8/CCL28/SEMA3D/ROBO3/ANGPT1/CXADR/CXCL13/KIT/CXCR5/CCR5/CXCL3/PPBP/CXCL1/DEFB1/VEGFD/GREM1/CXCL10/CXCL11/P2RY12/S1PR1/PLEKHG5/SCG2/CCL11/CXCR6/SAA1/VEGFB/ANO6/CCR8/CXCR2/CCL13/PTGDR2/CCR4/SLIT3/EFNA5/CSF1/COLEC10/SEMA4B/FLRT2/CXCR3/WNT7B/CNR2/S100A14/S100A4/PARVA/SUCNR1/L1CAM/ITGA1/PLXNA4/MIF/ECSCR",121
"BP","GO:0106106","cold-induced thermogenesis","53/2867","154/18860",0.344155844155844,2.26396205817203,6.66825410417547,2.44489954310524e-09,3.53870102917542e-07,2.49085630143429e-07,"NR1H3/ADRB1/IGF2BP2/SCD/ZNF423/NOVA2/CAV1/PPARGC1A/QKI/LAMA4/NPR3/PRLR/ACADL/EPAS1/LEPR/MFAP2/ELOVL3/CXCR4/G0S2/OVOL2/ID1/THRA/NR1D1/PEMT/LPIN1/CD36/TLR4/HADH/NOVA1/SFXN5/PTH2R/LCN2/NOTCH1/IL18/ACSL1/ADAMTS5/PLCL2/ALPL/ABHD6/FABP5/ALDH1A1/ADRB2/FABP4/KSR2/LEP/CIDEA/HOXC10/OXTR/ADIPOQ/FFAR4/ADRB3/LGR4/EBF2",53
